page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
4,"CHAPTER ONE  THE BOY WHO LIVED     M r. and Mrs. Dursley, of number four, Privet Drive, were proud to say that they were perfectly normal, thank you very much. They were the last people you’d expect to be involved in anything strange or mysterious, because they just didn’t hold with such nonsense.   Mr. Dursley was the director of a firm called Grunnings, which made drills. He was a big, beefy man with hardly any neck, although he did have a very large mustache. Mrs. Dursley was thin and blonde and had nearly twice the usual amount of neck, which came in very useful as she spent so much of her time craning over garden fences, spying on the neighbors. The Dursleys had a small son called Dudley and in their opinion there was no finer boy anywhere.   The Dursleys had everything they wanted, but they also had a secret, and their greatest fear was that somebody would discover it. They didn’t think they could bear it if anyone found out about the Potters. Mrs. Potter was Mrs. Dursley’s sister, but they hadn’t met for several years; in fact, Mrs. Dursley pretended she didn’t have a sister, because her sister and her good-for-nothing husband were as unDursleyish as it was possible to be. The Dursleys shuddered to think what the neighbors would say if the Potters arrived in the street. The Dursleys knew that the Potters had a small son, too, but they had never even seen him. This boy was another good reason for keeping the Potters away; they didn’t want Dudley mixing with a child like that.   When Mr. and Mrs. Dursley woke up on the dull, gray Tuesday our story starts, there was nothing about the cloudy sky outside to suggest that strange and mysterious things would soon be happening all over the country. Mr. Dursley hummed as he picked out his most boring tie for work, and Mrs. Dursley gossiped away happily as she wrestled a screaming Dudley into his high chair.   None of them noticed a large, tawny owl flutter past the window.   At half past eight, Mr. Dursley picked up his briefcase, pecked Mrs. Dursley on the cheek, and tried to kiss Dudley good-bye but missed, because Dudley was now having a tantrum and throwing his cereal at the walls. “Little tyke,” chortled Mr. Dursley as he left the house. He got into his car and backed out of number four’s drive.    It was on the corner of the street that he noticed the first sign of",2359,440,589.75,"[ 9.96456947e-03 -6.54456615e-02 -7.66414392e-04  8.05401616e-03
  4.02796231e-02  3.66085581e-02  1.20123038e-02  4.39462811e-02
 -8.28637555e-03  6.15002178e-02 -1.64669007e-03 -2.76917336e-03
  1.29549606e-02  6.86285868e-02 -4.37082611e-02  2.76354514e-02
  1.22088641e-02 -6.38361499e-02 -3.78699265e-02 -2.42881030e-02
  5.22873923e-02 -2.07589306e-02  8.95617343e-03  4.90645971e-03
 -1.00974115e-02 -1.40585629e-02  4.69083004e-02  3.86045650e-02
 -3.49298492e-02  3.60435434e-02  7.94758741e-03 -2.83309091e-02
  1.43319964e-02  3.70540358e-02 -1.23051945e-02 -1.57954171e-02
  5.37098087e-02 -2.15421878e-02 -6.05285913e-03 -1.52972108e-02
 -4.16728668e-02  1.55235669e-02 -9.26791690e-03  1.56486500e-02
  2.70015243e-02 -1.56352725e-02 -2.77226549e-02  1.50006805e-02
  4.57599498e-02  2.30633430e-02  5.48049659e-02 -2.02874150e-02
  6.69969525e-03  3.85258496e-02 -1.48899900e-02  4.30062339e-02
  2.41232738e-02  9.60374847e-02 -2.48289928e-02 -4.07882892e-02
  4.81518544e-02  1.59577839e-03 -6.57831412e-03  6.27188236e-02
  2.37046785e-04 -2.61137448e-02  1.62232248e-03 -2.92846933e-02
  8.52168258e-03 -8.76129884e-03 -1.96476132e-02 -5.30030690e-02
 -1.40289953e-02  2.77989660e-03 -3.68638188e-02 -1.38703808e-02
 -2.79451888e-02  4.62574977e-03 -5.28030135e-02  1.03391539e-02
 -2.17985734e-02  6.13274090e-02  3.04430705e-02 -4.42261342e-03
 -4.13515780e-04  2.30378862e-02 -3.19763133e-03 -6.16524145e-02
  2.06970256e-02  4.47390974e-02 -6.46348903e-03  1.04208760e-01
 -5.60718682e-03  1.09060615e-01 -1.73948724e-02 -3.92371416e-03
 -5.23780510e-02  8.90943855e-02  1.12395023e-03 -9.07994714e-03
  2.24136673e-02 -9.69759095e-03 -4.86207195e-02 -2.82944050e-02
 -4.77607269e-03 -2.45862585e-02 -2.10871436e-02  6.25067996e-03
 -3.69549952e-02  3.05114361e-03 -2.43874174e-02  2.56618895e-02
 -9.01775062e-03  1.06691169e-02 -2.17446368e-02  1.66046321e-02
  2.08433848e-02 -2.07556933e-02  2.24508699e-02 -6.53140852e-03
  4.68459912e-02 -3.20748761e-02 -1.23714944e-02  4.90152240e-02
  5.27606457e-02  4.51680012e-02  3.36547904e-02 -5.87963052e-02
 -6.56267395e-04  1.04748318e-02 -5.26125580e-02  1.29437976e-04
  4.32772636e-02 -6.95701838e-02 -2.97775231e-02  2.94768903e-02
 -3.33630433e-03  2.50014123e-02  3.38965058e-02  4.93598469e-02
 -1.76125225e-02  4.54220511e-02  5.45040071e-02 -5.94084756e-03
 -2.74199080e-02  2.06114370e-02  7.47727975e-03  4.69163470e-02
 -3.10661998e-02  1.08168624e-01  6.91102445e-02  4.27095511e-04
 -3.66381966e-02  2.22995272e-03  1.97223783e-03  2.18177983e-03
 -1.40498048e-02  2.38588173e-02  1.60911735e-02  2.59564891e-02
  3.81856877e-03  3.00265886e-02  4.98661026e-02  6.20929431e-03
 -3.25612724e-02 -9.63429827e-03  3.42155620e-02  1.10276798e-02
  6.56126961e-02  2.85195047e-03 -1.84204653e-02  1.26614179e-02
  3.18700746e-02 -2.53772689e-03  1.83439739e-02  4.65399884e-02
  1.42777506e-02 -9.79500543e-03  3.37458472e-03  2.45680716e-02
  5.36473654e-03  1.45335598e-02  1.86379552e-02  6.26574643e-03
 -1.34644955e-02  2.12446861e-02 -2.08860785e-02 -2.44943658e-03
 -6.70393780e-02  3.37795727e-02 -4.17578593e-02  2.28031948e-02
  3.40392478e-02  2.26344690e-02  5.30469678e-02  2.49553937e-02
  6.60318658e-02  8.81677959e-03  2.46560555e-02 -7.11757243e-02
  2.56683398e-02 -4.20829058e-02 -1.04841320e-02 -6.85077533e-02
 -7.59453103e-02 -1.97405200e-02  1.11750385e-03 -2.69160664e-04
 -1.04410038e-03  1.40037350e-02 -4.21839505e-02 -4.40343954e-02
 -3.62346806e-02 -5.46807749e-03  1.99077372e-02 -1.88301262e-02
  3.74779813e-02 -9.58724506e-03 -2.61755325e-02  2.51329108e-03
  2.43282076e-02  4.49751178e-03 -3.01018991e-02  3.80634144e-02
 -4.55084257e-02 -6.96674436e-02 -3.71830389e-02 -1.27301402e-02
 -1.71173736e-02  8.34819749e-02 -2.46822797e-02  2.39023264e-03
 -3.63611765e-02 -9.21841189e-02  1.95721015e-02 -8.88687894e-02
  2.46252143e-03 -1.69583987e-02 -7.75321806e-03  3.90172116e-02
  1.18768066e-02 -1.06728105e-02  3.65097933e-02 -2.69763190e-02
  1.21382046e-02 -2.14681514e-02  4.82493564e-02  2.22828984e-02
  5.68978302e-02 -1.89430248e-02  1.92731470e-02  8.27581808e-03
 -2.57316567e-02 -2.40969677e-02  4.85190898e-02  1.21308975e-02
  4.22016298e-03  3.38064395e-02  9.87173244e-02  4.21296693e-02
 -5.05945878e-03  2.50944495e-02 -3.35358344e-02  1.09098414e-02
 -4.70068231e-02  1.99191578e-04 -4.56205755e-02 -2.69806273e-02
 -4.67638858e-02 -3.52455396e-03  1.44562870e-02 -1.35444338e-02
 -8.40058923e-03  4.87134093e-03 -1.66029995e-03  3.72713618e-02
  8.25264398e-03  4.26434614e-02  5.76898269e-02 -2.77929045e-02
 -1.36766499e-02 -3.63340303e-02 -1.50255449e-02 -8.12167209e-03
 -1.79567076e-02  2.47261021e-02 -1.46386651e-02  1.76996039e-03
  1.17582185e-02  7.88337179e-03 -2.06746012e-02 -6.00245222e-03
  5.62107004e-02  4.60059661e-03 -4.40236554e-03  4.23491783e-02
  1.15318317e-02 -7.13012591e-02  6.91167777e-03 -3.39293852e-02
 -3.75171821e-03 -4.80763912e-02 -1.23833559e-01  4.75662434e-03
 -2.33015884e-02 -8.47157370e-03  4.16770317e-02 -1.86084374e-03
 -2.82084476e-03  1.12432847e-02 -5.88816293e-02 -2.59872545e-02
 -1.00966506e-02  2.37963442e-02 -6.14042133e-02 -2.73637753e-02
 -4.29934263e-03 -2.52989177e-02  5.00273965e-02  1.38834305e-02
  8.30793846e-03 -1.21133234e-02 -4.02036496e-02 -1.08246962e-02
  1.52474465e-02 -5.96422367e-02  8.83851200e-03  1.11326659e-02
 -1.48918210e-02 -7.75782624e-03 -6.49236739e-02 -2.00929679e-02
 -4.12220396e-02 -8.70326161e-03  3.39111164e-02  2.55072881e-02
  2.24775784e-02 -2.32553259e-02  3.59053314e-02  2.09586844e-02
 -4.18941528e-02  2.33780183e-02 -4.58556004e-02  1.08534237e-02
  5.89423021e-03  2.61214282e-02  8.58951535e-04  2.66339369e-02
 -2.54500285e-02 -1.78066781e-04  2.46423911e-02 -1.47809098e-02
 -6.99806493e-03  4.95173149e-02 -4.94633950e-02 -3.83950514e-03
 -3.52937356e-02 -2.87947152e-02 -2.90907156e-02 -5.41358143e-02
 -3.25700454e-02  3.32959592e-02  4.54124250e-03 -7.97836669e-03
  2.48980485e-02 -8.29857364e-02 -1.91967096e-02  7.28412196e-02
  1.37208961e-02 -2.37646047e-02 -3.00475582e-02  2.68017780e-02
  4.72057685e-02 -4.88039888e-02 -6.48677070e-03  8.09532404e-03
 -3.25171500e-02 -8.57876912e-02  6.63071349e-02 -1.28151579e-02
  1.13371154e-02 -1.94930434e-02 -4.96292785e-02 -2.11851373e-02
  3.03866230e-02 -2.37102876e-03  1.12438733e-02  2.72899475e-02
  7.50761107e-02  1.49140675e-02 -7.65174860e-03 -4.10220167e-03
 -3.12637016e-02 -5.23340562e-03  6.50974587e-02  7.16703536e-04
 -1.86580457e-02 -5.90205751e-03  1.30321570e-02  2.15787590e-02
  1.16606960e-02  4.47254814e-02  2.67770402e-02 -1.74173154e-02
 -4.45130356e-02 -2.60198116e-02  9.17168614e-03 -1.25196390e-03
 -3.94261628e-02 -9.26182196e-02  5.73787764e-02  5.92831336e-02
 -6.10731263e-03 -8.95874277e-02  4.95807454e-02 -3.72649916e-02
 -3.97945046e-02 -8.51432700e-03  6.95921620e-03 -3.21454704e-02
  3.96654122e-02  4.55156527e-02 -6.16038963e-02  2.42879130e-02
 -1.34947021e-02 -1.35955950e-02 -2.24288739e-03 -2.26988550e-02
 -8.88029486e-03 -4.82453629e-02 -1.77357104e-02 -9.29594319e-03
  8.10460839e-03 -2.27613952e-02 -1.95059273e-03  1.55344736e-02
  4.86085787e-02 -3.11768427e-02 -1.00760413e-02 -3.94030660e-03
  1.57922693e-02  1.74981933e-02  4.34389450e-02 -9.13142413e-02
 -5.52802754e-04  3.57825458e-02  2.34414786e-02 -9.85136908e-03
  1.60916671e-02  2.69347243e-02 -3.20476256e-02 -5.99676743e-02
  8.83070938e-03 -1.49999812e-01 -2.85144653e-02 -1.47189759e-03
 -1.22791026e-02 -1.40606491e-02 -3.61928083e-02 -6.60302211e-03
  1.99018558e-03  1.28579400e-02 -8.81664269e-03  6.14127107e-02
  2.29912288e-02 -1.14028798e-02 -2.19538901e-02 -2.98242476e-02
  1.96001083e-02  3.84478457e-02 -1.41848195e-02  4.82150428e-02
 -1.33381709e-02 -2.90700011e-02  1.77007336e-02  7.71550387e-02
 -1.61353499e-03  3.66358869e-02 -9.04511213e-02  1.72802359e-02
 -7.87064154e-03  8.03474104e-04 -1.45832570e-02 -7.05839787e-03
 -3.80203240e-02  9.41980351e-03 -4.49490212e-02  1.10713564e-01
 -2.69860658e-03 -3.43171917e-02  7.64160678e-02 -3.38598300e-04
  2.78778467e-02  2.20957156e-02  3.60011345e-33 -4.47189435e-02
 -6.74209744e-02  6.59842137e-03  4.40783845e-03 -2.62795109e-02
 -4.68085008e-03 -2.52599344e-02  3.08349002e-02  1.94124412e-02
  5.13123721e-03 -3.09851691e-02  3.43847424e-02  1.07307089e-02
  2.20912341e-02 -1.22110108e-02 -7.35122943e-03  8.77539441e-02
 -4.84980717e-02  1.10211968e-02 -1.81597043e-02 -2.59768683e-02
  5.48361763e-02 -5.78848571e-02  5.51209748e-02  8.96292389e-04
  2.29650252e-02  1.78782213e-02 -7.97374733e-03 -4.19222862e-02
  2.60955151e-02  1.11680701e-02  4.59608017e-03  5.47231687e-03
 -2.16872729e-02 -1.13543496e-01 -6.03100099e-02  2.13178396e-02
  1.40714953e-02 -3.92766073e-02 -6.51902705e-02 -2.30602920e-03
  1.85955223e-02 -1.70209967e-02  3.54843214e-02 -5.59028275e-02
 -1.72628006e-05 -1.04264449e-02 -2.97723748e-02  1.57532413e-02
 -1.45690674e-02  7.44800270e-02  4.93098795e-02 -9.12793970e-04
 -3.16348411e-02  3.26478221e-02  7.25072101e-02  9.24303606e-02
 -6.19170815e-02  2.80382950e-02  1.59584470e-02  1.60924240e-03
  2.48167925e-02 -4.88393800e-03  3.48125538e-03 -1.93190090e-02
  1.53773986e-02 -1.47570828e-02 -1.60913095e-02 -3.58576188e-03
 -5.59447296e-02  4.77568060e-02 -6.64437339e-02  5.64564168e-02
  1.84487924e-02 -4.54662647e-03  1.08120521e-03 -3.55936848e-02
 -3.19193266e-02  7.99508318e-02 -2.15729475e-02 -5.65146208e-02
 -2.93493290e-02  4.42614891e-02  3.81390750e-02 -4.87837158e-02
  1.10222828e-02  2.63519492e-02  2.63852440e-02 -7.06783757e-02
 -2.45746542e-02 -4.53903265e-02 -2.76555270e-02  1.24776065e-02
  1.92741363e-03 -5.26218815e-03  2.44150218e-02  1.01329610e-02
  1.44381821e-02 -2.04482749e-02 -1.78919472e-02 -7.46620968e-02
 -3.40512507e-02 -5.54818287e-03  9.53778531e-03  1.38380099e-02
  1.63901336e-02 -1.64436921e-02  2.72156205e-03  1.52901867e-02
 -5.58794029e-02  4.23595645e-02  8.74968469e-02  4.16565239e-02
 -1.09340452e-01  5.25680035e-02 -6.61871210e-03 -3.88882197e-02
  5.07366564e-03  8.87277815e-03  4.22001258e-02 -3.00732981e-02
 -3.01517658e-02 -1.24474550e-02 -3.61397788e-02  5.69236986e-02
  1.73335504e-02 -3.16573903e-02 -2.52733212e-02 -4.92425635e-02
 -7.93429539e-02 -5.14439940e-02  7.44947884e-03 -2.61087734e-02
 -4.32255231e-02 -4.08282783e-03 -7.56418100e-03  6.59744889e-02
 -2.12319866e-02 -3.26292329e-02 -3.65734696e-02 -4.17982507e-03
 -1.41192973e-03 -1.48853881e-03  3.87421250e-02 -3.75923910e-03
 -1.97275262e-02 -3.63790318e-02 -2.67453510e-02 -4.33818549e-02
  5.88382827e-04 -8.60365853e-03 -4.32723947e-02  3.70922498e-02
 -8.30465651e-05 -2.87582241e-02 -9.54827759e-03 -2.61479821e-02
  1.96548533e-02 -4.13971245e-02  4.72175553e-02 -5.36127277e-02
 -8.29975645e-04  1.86180957e-02 -3.10817119e-02 -6.94231479e-04
  2.93171965e-02  2.46527325e-02 -5.34671210e-02  2.33865734e-02
  5.04103974e-02 -6.36802241e-02 -3.22283804e-02  1.26948049e-02
  2.57611759e-02  5.96576519e-02 -1.48981321e-03 -3.95413674e-03
 -1.50561491e-02 -9.21967067e-03 -7.06014931e-02  2.96399929e-04
  1.38060823e-02 -5.56814112e-02 -3.18037234e-02 -3.53824720e-02
 -2.29857396e-02 -3.86089124e-02  2.50174273e-02 -3.56229059e-02
  2.29239976e-03  4.37379442e-03 -7.04625528e-03  1.72507763e-02
 -1.18600950e-02  3.44331525e-02  1.73593983e-02 -1.10367332e-02
  3.80989909e-02 -6.98087795e-04  2.88802311e-02  1.31943198e-02
 -1.28980391e-02 -1.23466486e-02 -2.64342502e-02  2.49408018e-02
  4.43212092e-02  1.70781706e-02 -9.99828894e-03  7.94776063e-03
  1.87462699e-02 -7.01040626e-02  4.93334718e-02 -7.89136812e-02
 -2.03515333e-03 -2.89014867e-03 -2.53815576e-02  1.06345285e-02
  5.55417053e-02 -3.39420512e-02 -2.66441312e-02 -1.87266991e-02
 -7.79301254e-03 -3.20771243e-03 -6.28673136e-02  2.94601750e-02
  7.64789879e-02 -1.69078149e-02 -1.29066473e-02 -5.99598512e-03
 -3.28775682e-03 -3.47361527e-02  7.13730603e-02  1.58193242e-02
  1.70243271e-02  9.11845919e-03  1.51766632e-02  3.86997126e-02
  1.25853186e-02  6.39799237e-02  5.64751364e-02  5.03585897e-02
  3.82689089e-02  2.95800176e-02 -1.95784401e-02  1.08768856e-02
  3.17888148e-02 -6.80938438e-02  7.14621022e-02 -7.27594197e-02
  6.14301078e-02  3.88178751e-02  1.27353249e-02 -1.19021330e-02
  8.34820140e-03  1.50920749e-02 -9.97228641e-03  6.99711889e-02
 -3.27277705e-02  2.13615232e-04 -1.53157823e-02 -6.29191846e-02
 -3.02309021e-02  3.60474214e-02 -3.34846079e-02  5.33778556e-02
 -2.75203008e-02 -5.25687113e-02 -5.19493502e-03  3.31372954e-02
  1.78657565e-03 -3.87183353e-02 -1.90669559e-02  3.06630954e-02]"
